,TF_motif,time,direction,gene,score,peak,distance
5782,FOXC2,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
5783,FOXC2,4,neg,EPHA4,-0.815538675839897,chr2-221551771-221552271,22181.0
5784,FOXC2,4,neg,DTNB,-1.23641546567799,chr2-25685534-25686034,-12137.0
5785,FOXC2,4,neg,PLCB4,-0.824436505573433,chr20-8873962-8874462,-194551.0
5786,FOXC2,4,neg,MPPED1,-1.34070496511449,chr22-43305142-43305642,-105804.0
5787,FOXC2,4,neg,MPPED1,-1.18326379798089,chr22-43352310-43352810,-58636.0
5788,FOXC2,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
5789,FOXC2,4,neg,FAM19A1,-1.01710646350191,chr3-68188031-68188531,184065.0
5790,FOXC2,4,neg,NCALD,-1.64470064714134,chr8-102259444-102259944,-134787.0
5791,FOXC2,4,neg,ZHX2,-0.935744638206878,chr8-122680449-122680949,-100695.0
5792,FOXC2,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
5793,FOXK2,4,neg,SRM,-0.833487816503394,chr1-11182572-11183072,-122798.0
5794,FOXK2,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
5795,FOXK2,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
5796,FOXK2,4,neg,FRMD5,-1.10392078084532,chr15-44250796-44251296,-55794.0
5797,FOXK2,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
5798,FOXK2,4,neg,SCN2A,-1.04016675039693,chr2-165270550-165271050,75807.0
5799,FOXK2,4,neg,EPHA4,-0.815538675839897,chr2-221551771-221552271,22181.0
5800,FOXK2,4,neg,MPPED1,-1.39879577479158,chr22-43237237-43237737,-173709.0
5801,FOXK2,4,neg,MPPED1,-1.34070496511449,chr22-43305142-43305642,-105804.0
5802,FOXK2,4,neg,MPPED1,-1.18326379798089,chr22-43352310-43352810,-58636.0
5803,FOXK2,4,neg,IQGAP2,-0.634738289913358,chr5-76485309-76485809,82310.0
5804,FOXK2,4,neg,NCALD,-1.64470064714134,chr8-102259444-102259944,-134787.0
5805,FOXK2,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
5806,LMX1B,4,neg,SOX6,-2.07846055723504,chr11-16897716-16898216,-158375.0
5807,LMX1B,4,neg,SPATA13,-1.57916185201305,chr13-23995250-23995750,15695.0
5808,LMX1B,4,neg,FLRT2,-1.04791238952541,chr14-85497244-85497744,-32650.0
5809,LMX1B,4,neg,MPPED1,-1.19737976316733,chr22-43326216-43326716,-84730.0
5810,LMX1B,4,neg,IQCJ-SCHIP1,-1.23224041243859,chr3-158842730-158843230,-119255.0
5811,LMX1B,4,neg,IQCJ-SCHIP1,-0.858420861762069,chr3-159064525-159065025,102540.0
5812,LMX1B,4,neg,IQGAP2,-1.24640337191507,chr5-76443364-76443864,40365.0
5813,LMX1B,4,neg,ZHX2,-0.935744638206878,chr8-122680449-122680949,-100695.0
5814,ALX3,4,neg,SOX6,-2.07846055723504,chr11-16897716-16898216,-158375.0
5815,ALX3,4,neg,FLRT2,-1.04791238952541,chr14-85497244-85497744,-32650.0
5816,ALX3,4,neg,FLRT2,-1.37413402607988,chr14-85576202-85576702,46308.0
5817,ALX3,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
5818,ALX3,4,neg,MPPED1,-1.18326379798089,chr22-43352310-43352810,-58636.0
5819,ALX3,4,neg,IQCJ-SCHIP1,-0.858420861762069,chr3-159064525-159065025,102540.0
5820,ALX3,4,neg,IQGAP2,-1.24640337191507,chr5-76443364-76443864,40365.0
5821,ALX3,4,neg,HSPA1B,-1.19435471084875,chr6-31834125-31834625,6640.0
5822,ALX3,4,neg,EGFR,-1.0071655084427,chr7-55176051-55176551,157280.0
5823,ALX3,4,neg,MSRA,-0.747310565019543,chr8-9974572-9975072,-79446.0
5824,LMX1A,4,neg,SOX6,-2.07846055723504,chr11-16897716-16898216,-158375.0
5825,LMX1A,4,neg,SPATA13,-1.57916185201305,chr13-23995250-23995750,15695.0
5826,LMX1A,4,neg,FLRT2,-1.04791238952541,chr14-85497244-85497744,-32650.0
5827,LMX1A,4,neg,MPPED1,-1.19737976316733,chr22-43326216-43326716,-84730.0
5828,LMX1A,4,neg,IQCJ-SCHIP1,-1.23224041243859,chr3-158842730-158843230,-119255.0
5829,LMX1A,4,neg,IQCJ-SCHIP1,-0.858420861762069,chr3-159064525-159065025,102540.0
5830,LMX1A,4,neg,IQGAP2,-1.24640337191507,chr5-76443364-76443864,40365.0
5831,LMX1A,4,neg,ZHX2,-0.935744638206878,chr8-122680449-122680949,-100695.0
5832,SHOX,4,neg,SOX6,-2.07846055723504,chr11-16897716-16898216,-158375.0
5833,SHOX,4,neg,SPATA13,-1.57916185201305,chr13-23995250-23995750,15695.0
5834,SHOX,4,neg,FLRT2,-1.04791238952541,chr14-85497244-85497744,-32650.0
5835,SHOX,4,neg,MPPED1,-1.18326379798089,chr22-43352310-43352810,-58636.0
5836,SHOX,4,neg,IQCJ-SCHIP1,-1.23224041243859,chr3-158842730-158843230,-119255.0
5837,SHOX,4,neg,IQCJ-SCHIP1,-0.858420861762069,chr3-159064525-159065025,102540.0
5838,SHOX,4,neg,IQGAP2,-1.24640337191507,chr5-76443364-76443864,40365.0
5839,SHOX,4,neg,ZHX2,-0.935744638206878,chr8-122680449-122680949,-100695.0
5840,PBX3,4,neg,GRAMD1B,-1.23888639660962,chr11-123159206-123159706,-198972.0
5841,PBX3,4,neg,SOX6,-1.37522645995871,chr11-16820233-16820733,-80892.0
5842,PBX3,4,neg,ATP2B1,-1.16145364004785,chr12-89753890-89754390,-44840.0
5843,PBX3,4,neg,FLRT2,-1.04791238952541,chr14-85497244-85497744,-32650.0
5844,PBX3,4,neg,CDH13,-1.89996744146198,chr16-82495928-82496428,-130625.0
5845,PBX3,4,neg,CCBE1,-0.958487019718123,chr18-59549479-59549979,147651.0
5846,PBX3,4,neg,SCN2A,-1.04016675039693,chr2-165270550-165271050,75807.0
5847,PBX3,4,neg,MPPED1,-1.39879577479158,chr22-43237237-43237737,-173709.0
5848,PBX3,4,neg,IQCJ-SCHIP1,-1.23224041243859,chr3-158842730-158843230,-119255.0
5849,PBX3,4,neg,IQCJ-SCHIP1,-1.48640140066152,chr3-158963684-158964184,1699.0
5850,PBX3,4,neg,MAML3,-2.08050229153826,chr4-140343955-140344455,-190021.0
5851,PBX3,4,neg,RAB3C,-1.99156173033975,chr5-58710849-58711349,128878.0
5852,PBX3,4,neg,SGK1,-2.10833435007627,chr6-134468500-134469000,-150638.0
5853,PBX3,4,neg,HSPA1B,-1.22976227013834,chr6-31970443-31970943,142958.0
5854,PBX3,4,neg,PTK7,-0.783009771023442,chr6-43020724-43021224,-55294.0
5855,PBX3,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
5856,PBX3,4,neg,PAG1,-1.05592337298787,chr8-81226949-81227449,-115131.0
5857,PBX3,4,neg,GABBR2,-1.3312491433668,chr9-98759417-98759917,-50470.0
5858,PBX3,4,neg,GABBR2,-0.917573874870532,chr9-98848480-98848980,-139533.0
5859,FOXC1,4,neg,SRM,-0.833487816503394,chr1-11182572-11183072,-122798.0
5860,FOXC1,4,neg,TMEM123,-1.4414346909315,chr11-102532588-102533088,-62454.0
5861,FOXC1,4,neg,APOLD1,-1.97103922700278,chr12-12779548-12780048,53881.0
5862,FOXC1,4,neg,FRMD5,-1.10392078084532,chr15-44250796-44251296,-55794.0
5863,FOXC1,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
5864,FOXC1,4,neg,PTPRM,-0.597255100227718,chr18-7378139-7378639,-188393.0
5865,FOXC1,4,neg,PLCB4,-0.824436505573433,chr20-8873962-8874462,-194551.0
5866,FOXC1,4,neg,MPPED1,-1.18326379798089,chr22-43352310-43352810,-58636.0
5867,FOXC1,4,neg,IQCJ-SCHIP1,-1.09721101111142,chr3-159122674-159123174,160689.0
5868,FOXC1,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
5869,FOXC1,4,neg,FAM19A1,-1.01710646350191,chr3-68188031-68188531,184065.0
5870,FOXC1,4,neg,NCALD,-1.64470064714134,chr8-102259444-102259944,-134787.0
5871,FOXC1,4,neg,ZHX2,-0.935744638206878,chr8-122680449-122680949,-100695.0
5872,FOXC1,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
5873,HOXA2,4,neg,SRM,-0.833487816503394,chr1-11182572-11183072,-122798.0
5874,HOXA2,4,neg,GUCY1A2,-1.37944590893654,chr11-107208641-107209141,-190367.0
5875,HOXA2,4,neg,SPATA13,-1.57916185201305,chr13-23995250-23995750,15695.0
5876,HOXA2,4,neg,FLRT2,-1.04791238952541,chr14-85497244-85497744,-32650.0
5877,HOXA2,4,neg,EPHA4,-0.815538675839897,chr2-221551771-221552271,22181.0
5878,HOXA2,4,neg,MPPED1,-1.19737976316733,chr22-43326216-43326716,-84730.0
5879,HOXA2,4,neg,IQCJ-SCHIP1,-1.09721101111142,chr3-159122674-159123174,160689.0
5880,HOXA2,4,neg,CHL1,-1.11574759155548,chr3-59240-59740,-137106.0
5881,HOXA2,4,neg,HSPA1B,-1.25109276635633,chr6-31829637-31830137,2152.0
5882,RFX3,4,neg,SOX6,-2.07846055723504,chr11-16897716-16898216,-158375.0
5883,RFX3,4,neg,CNTN1,-1.11986261851423,chr12-40584672-40585172,-107520.0
5884,RFX3,4,neg,SYT16,-0.97203977625243,chr14-61932854-61933354,121130.0
5885,RFX3,4,neg,FLRT2,-1.37413402607988,chr14-85576202-85576702,46308.0
5886,RFX3,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
5887,RFX3,4,neg,ZFHX3,-0.832307337620374,chr16-73053972-73054472,90225.0
5888,RFX3,4,neg,CDH13,-1.89996744146198,chr16-82495928-82496428,-130625.0
5889,RFX3,4,neg,MPPED1,-1.90779731524694,chr22-43258060-43258560,-152886.0
5890,RFX3,4,neg,MAML3,-2.08050229153826,chr4-140343955-140344455,-190021.0
5891,RFX3,4,neg,PALLD,-2.23028077450152,chr4-168570463-168570963,73647.0
5892,PBX2,4,neg,GRAMD1B,-1.23888639660962,chr11-123159206-123159706,-198972.0
5893,PBX2,4,neg,CDH13,-1.89996744146198,chr16-82495928-82496428,-130625.0
5894,PBX2,4,neg,CCBE1,-0.958487019718123,chr18-59549479-59549979,147651.0
5895,PBX2,4,neg,SCN2A,-1.04016675039693,chr2-165270550-165271050,75807.0
5896,PBX2,4,neg,MPPED1,-1.39879577479158,chr22-43237237-43237737,-173709.0
5897,PBX2,4,neg,IQCJ-SCHIP1,-1.23224041243859,chr3-158842730-158843230,-119255.0
5898,PBX2,4,neg,RAB3C,-1.99156173033975,chr5-58710849-58711349,128878.0
5899,PBX2,4,neg,IQGAP2,-1.24640337191507,chr5-76443364-76443864,40365.0
5900,PBX2,4,neg,SGK1,-2.10833435007627,chr6-134468500-134469000,-150638.0
5901,PBX2,4,neg,PAG1,-1.05592337298787,chr8-81226949-81227449,-115131.0
5902,PBX2,4,neg,MSRA,-0.747310565019543,chr8-9974572-9975072,-79446.0
5903,PBX2,4,neg,GABBR2,-1.3312491433668,chr9-98759417-98759917,-50470.0
5904,LEF1,4,neg,GRAMD1B,-0.796102212827847,chr11-123285202-123285702,-72976.0
5905,LEF1,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
5906,LEF1,4,neg,FRMD5,-1.10392078084532,chr15-44250796-44251296,-55794.0
5907,LEF1,4,neg,GAREM1,-1.04868903160457,chr18-32386437-32386937,83797.0
5908,LEF1,4,neg,CACNA1A,-0.798412486904687,chr19-13707835-13708335,-75060.0
5909,LEF1,4,neg,MPPED1,-1.19737976316733,chr22-43326216-43326716,-84730.0
5910,LEF1,4,neg,IQCJ-SCHIP1,-0.858420861762069,chr3-159064525-159065025,102540.0
5911,LEF1,4,neg,NDST3,-1.49527200778846,chr4-117965595-117966095,-67773.0
5912,LEF1,4,neg,LIMCH1,-0.976765301894169,chr4-41418453-41418953,59096.0
5913,LEF1,4,neg,RAB3C,-1.99156173033975,chr5-58710849-58711349,128878.0
5914,LEF1,4,neg,PLXNA4,-0.924725950435099,chr7-132572418-132572918,76020.0
5915,LEF1,4,neg,ZHX2,-1.53090258610015,chr8-122659624-122660124,-121520.0
5916,LEF1,4,neg,ZHX2,-0.935744638206878,chr8-122680449-122680949,-100695.0
5917,LEF1,4,neg,PAG1,-1.05592337298787,chr8-81226949-81227449,-115131.0
5918,LEF1,4,neg,GABBR2,-1.61852929709774,chr9-98763908-98764408,-54961.0
5919,TFEB,4,neg,SOX6,-2.07846055723504,chr11-16897716-16898216,-158375.0
5920,TFEB,4,neg,EPHA4,-1.39031675690907,chr2-221727389-221727889,-153437.0
5921,TFEB,4,neg,MPPED1,-1.39879577479158,chr22-43237237-43237737,-173709.0
5922,TFEB,4,neg,MPPED1,-1.53326303876246,chr22-43308454-43308954,-102492.0
5923,TFEB,4,neg,CADPS,-1.08902817603742,chr3-62779291-62779791,95848.0
5924,TFEB,4,neg,SGK1,-0.767770098853157,chr6-134295848-134296348,22014.0
5925,TFEB,4,neg,SYBU,-1.04719318776407,chr8-109657408-109657908,34133.0
5926,TFEB,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
5927,MEF2D,4,neg,CNTN1,-0.799050091074722,chr12-40565194-40565694,-126998.0
5928,MEF2D,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
5929,MEF2D,4,neg,CRADD,-0.987876754033862,chr12-93785283-93785783,108158.0
5930,MEF2D,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
5931,MEF2D,4,neg,GAREM1,-1.04868903160457,chr18-32386437-32386937,83797.0
5932,MEF2D,4,neg,MPPED1,-1.39879577479158,chr22-43237237-43237737,-173709.0
5933,MEF2D,4,neg,PHF21B,-1.83288979911927,chr22-44921994-44922494,87755.0
5934,MEF2D,4,neg,ITPR1,-0.971868770907573,chr3-4294614-4295114,-198484.0
5935,MEF2D,4,neg,ITPR1,-1.11538344456965,chr3-4577569-4578069,84471.0
5936,MEF2D,4,neg,CHL1,-1.11574759155548,chr3-59240-59740,-137106.0
5937,MEF2D,4,neg,GAB1,-0.935601662351986,chr4-143363949-143364449,27437.0
5938,MEF2D,4,neg,LIMCH1,-1.10015128911376,chr4-41442460-41442960,83103.0
5939,MEF2D,4,neg,IQGAP2,-0.634738289913358,chr5-76485309-76485809,82310.0
5940,MEF2D,4,neg,PAG1,-1.62401736145998,chr8-80998220-80998720,113598.0
5941,HESX1,4,neg,DAB1,-2.47935838536204,chr1-58660836-58661336,-114352.0
5942,HESX1,4,neg,SPATA13,-1.57916185201305,chr13-23995250-23995750,15695.0
5943,HESX1,4,neg,FLRT2,-1.04791238952541,chr14-85497244-85497744,-32650.0
5944,HESX1,4,neg,EPHA4,-0.815538675839897,chr2-221551771-221552271,22181.0
5945,HESX1,4,neg,PLCB4,-0.824436505573433,chr20-8873962-8874462,-194551.0
5946,HESX1,4,neg,IQGAP2,-0.527934788777195,chr5-76430257-76430757,27258.0
5947,HESX1,4,neg,ZHX2,-0.935744638206878,chr8-122680449-122680949,-100695.0
5948,NKX6-1,4,neg,CUX2,-0.887641217201545,chr12-111199795-111200295,166021.0
5949,NKX6-1,4,neg,CNTN1,-0.799050091074722,chr12-40565194-40565694,-126998.0
5950,NKX6-1,4,neg,PLCB4,-0.824436505573433,chr20-8873962-8874462,-194551.0
5951,NKX6-1,4,neg,MPPED1,-1.19737976316733,chr22-43326216-43326716,-84730.0
5952,NKX6-1,4,neg,FAM19A1,-1.01710646350191,chr3-68188031-68188531,184065.0
5953,NKX6-1,4,neg,GAB1,-0.935601662351986,chr4-143363949-143364449,27437.0
5954,NKX6-1,4,neg,LIMCH1,-0.654541546712292,chr4-41383375-41383875,24018.0
5955,NKX6-1,4,neg,MSRA,-0.747310565019543,chr8-9974572-9975072,-79446.0
5956,SIX2,4,neg,SOX6,-2.07846055723504,chr11-16897716-16898216,-158375.0
5957,SIX2,4,neg,AC007495.1,-1.52028125062944,chr16-56211608-56212108,-20764.0
5958,SIX2,4,neg,SCN2A,-1.04016675039693,chr2-165270550-165271050,75807.0
5959,SIX2,4,neg,EPHA4,-0.815538675839897,chr2-221551771-221552271,22181.0
5960,SIX2,4,neg,MPPED1,-1.19737976316733,chr22-43326216-43326716,-84730.0
5961,SIX2,4,neg,MAML3,-2.08050229153826,chr4-140343955-140344455,-190021.0
5962,SIX2,4,neg,SGK1,-2.10833435007627,chr6-134468500-134469000,-150638.0
5963,SIX2,4,neg,HSPA1B,-1.25109276635633,chr6-31829637-31830137,2152.0
5964,SIX2,4,neg,ELMO1,-1.20076023293319,chr7-37505648-37506148,-56649.0
5965,SIX2,4,neg,GLI3,-1.16995611304421,chr7-42049809-42050309,187811.0
5966,SIX2,4,neg,SYBU,-1.04719318776407,chr8-109657408-109657908,34133.0
5967,SIX2,4,neg,ZHX2,-1.19227129489813,chr8-122647480-122647980,-133664.0
5968,FOXI1,4,neg,TMEM123,-1.4414346909315,chr11-102532588-102533088,-62454.0
5969,FOXI1,4,neg,GRAMD1B,-0.796102212827847,chr11-123285202-123285702,-72976.0
5970,FOXI1,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
5971,FOXI1,4,neg,SYT16,-0.97203977625243,chr14-61932854-61933354,121130.0
5972,FOXI1,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
5973,FOXI1,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
5974,FOXI1,4,neg,PTPRM,-0.597255100227718,chr18-7378139-7378639,-188393.0
5975,FOXI1,4,neg,MPPED1,-1.34070496511449,chr22-43305142-43305642,-105804.0
5976,FOXI1,4,neg,ITPR1,-0.971868770907573,chr3-4294614-4295114,-198484.0
5977,FOXI1,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
5978,FOXI1,4,neg,LIMCH1,-1.10015128911376,chr4-41442460-41442960,83103.0
5979,FOXI1,4,neg,IQGAP2,-0.527934788777195,chr5-76430257-76430757,27258.0
5980,FOXI1,4,neg,IQGAP2,-0.634738289913358,chr5-76485309-76485809,82310.0
5981,FOXI1,4,neg,CHD7,-1.32462159507676,chr8-60653384-60653884,-25144.0
5982,FOXI1,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
5983,FOXI1,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
5984,FOXD2,4,neg,TMEM123,-1.4414346909315,chr11-102532588-102533088,-62454.0
5985,FOXD2,4,neg,GRAMD1B,-0.796102212827847,chr11-123285202-123285702,-72976.0
5986,FOXD2,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
5987,FOXD2,4,neg,SYT16,-0.97203977625243,chr14-61932854-61933354,121130.0
5988,FOXD2,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
5989,FOXD2,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
5990,FOXD2,4,neg,PTPRM,-0.597255100227718,chr18-7378139-7378639,-188393.0
5991,FOXD2,4,neg,MPPED1,-1.34070496511449,chr22-43305142-43305642,-105804.0
5992,FOXD2,4,neg,ITPR1,-0.971868770907573,chr3-4294614-4295114,-198484.0
5993,FOXD2,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
5994,FOXD2,4,neg,LIMCH1,-1.10015128911376,chr4-41442460-41442960,83103.0
5995,FOXD2,4,neg,IQGAP2,-0.527934788777195,chr5-76430257-76430757,27258.0
5996,FOXD2,4,neg,IQGAP2,-0.634738289913358,chr5-76485309-76485809,82310.0
5997,FOXD2,4,neg,CHD7,-1.32462159507676,chr8-60653384-60653884,-25144.0
5998,FOXD2,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
5999,FOXD2,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
6000,FOXO4,4,neg,TMEM123,-1.4414346909315,chr11-102532588-102533088,-62454.0
6001,FOXO4,4,neg,GRAMD1B,-0.796102212827847,chr11-123285202-123285702,-72976.0
6002,FOXO4,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
6003,FOXO4,4,neg,SYT16,-0.97203977625243,chr14-61932854-61933354,121130.0
6004,FOXO4,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
6005,FOXO4,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
6006,FOXO4,4,neg,PTPRM,-0.597255100227718,chr18-7378139-7378639,-188393.0
6007,FOXO4,4,neg,MPPED1,-1.34070496511449,chr22-43305142-43305642,-105804.0
6008,FOXO4,4,neg,ITPR1,-0.971868770907573,chr3-4294614-4295114,-198484.0
6009,FOXO4,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
6010,FOXO4,4,neg,LIMCH1,-1.10015128911376,chr4-41442460-41442960,83103.0
6011,FOXO4,4,neg,IQGAP2,-0.527934788777195,chr5-76430257-76430757,27258.0
6012,FOXO4,4,neg,IQGAP2,-0.634738289913358,chr5-76485309-76485809,82310.0
6013,FOXO4,4,neg,CHD7,-1.32462159507676,chr8-60653384-60653884,-25144.0
6014,FOXO4,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
6015,FOXO4,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
6016,FOXO6,4,neg,TMEM123,-1.4414346909315,chr11-102532588-102533088,-62454.0
6017,FOXO6,4,neg,GRAMD1B,-0.796102212827847,chr11-123285202-123285702,-72976.0
6018,FOXO6,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
6019,FOXO6,4,neg,SYT16,-0.97203977625243,chr14-61932854-61933354,121130.0
6020,FOXO6,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
6021,FOXO6,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
6022,FOXO6,4,neg,PTPRM,-0.597255100227718,chr18-7378139-7378639,-188393.0
6023,FOXO6,4,neg,MPPED1,-1.34070496511449,chr22-43305142-43305642,-105804.0
6024,FOXO6,4,neg,ITPR1,-0.971868770907573,chr3-4294614-4295114,-198484.0
6025,FOXO6,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
6026,FOXO6,4,neg,LIMCH1,-1.10015128911376,chr4-41442460-41442960,83103.0
6027,FOXO6,4,neg,IQGAP2,-0.527934788777195,chr5-76430257-76430757,27258.0
6028,FOXO6,4,neg,IQGAP2,-0.634738289913358,chr5-76485309-76485809,82310.0
6029,FOXO6,4,neg,CHD7,-1.32462159507676,chr8-60653384-60653884,-25144.0
6030,FOXO6,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
6031,FOXO6,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
6032,FOXP3,4,neg,TMEM123,-1.4414346909315,chr11-102532588-102533088,-62454.0
6033,FOXP3,4,neg,GRAMD1B,-0.796102212827847,chr11-123285202-123285702,-72976.0
6034,FOXP3,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
6035,FOXP3,4,neg,SYT16,-0.97203977625243,chr14-61932854-61933354,121130.0
6036,FOXP3,4,neg,FLRT2,-3.97486491259172,chr14-85657004-85657504,127110.0
6037,FOXP3,4,neg,KIAA0513,-1.48963488032929,chr16-85063544-85064044,36043.0
6038,FOXP3,4,neg,PTPRM,-0.597255100227718,chr18-7378139-7378639,-188393.0
6039,FOXP3,4,neg,MPPED1,-1.34070496511449,chr22-43305142-43305642,-105804.0
6040,FOXP3,4,neg,ITPR1,-0.971868770907573,chr3-4294614-4295114,-198484.0
6041,FOXP3,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
6042,FOXP3,4,neg,LIMCH1,-1.10015128911376,chr4-41442460-41442960,83103.0
6043,FOXP3,4,neg,IQGAP2,-0.527934788777195,chr5-76430257-76430757,27258.0
6044,FOXP3,4,neg,IQGAP2,-0.634738289913358,chr5-76485309-76485809,82310.0
6045,FOXP3,4,neg,CHD7,-1.32462159507676,chr8-60653384-60653884,-25144.0
6046,FOXP3,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
6047,FOXP3,4,neg,PAG1,-1.58134902435392,chr8-80975350-80975850,136468.0
6048,RXRA::VDR,4,neg,SOX6,-1.3983343740427,chr11-16922624-16923124,-183283.0
6049,RXRA::VDR,4,neg,ATP2B1,-0.854179740049944,chr12-89708103-89708603,947.0
6050,RXRA::VDR,4,neg,ATP2B1,-1.16145364004785,chr12-89753890-89754390,-44840.0
6051,RXRA::VDR,4,neg,SPATA13,-1.57916185201305,chr13-23995250-23995750,15695.0
6052,RXRA::VDR,4,neg,CCBE1,-0.958487019718123,chr18-59549479-59549979,147651.0
6053,RXRA::VDR,4,neg,MPPED1,-1.90779731524694,chr22-43258060-43258560,-152886.0
6054,RXRA::VDR,4,neg,MPPED1,-1.19737976316733,chr22-43326216-43326716,-84730.0
6055,RXRA::VDR,4,neg,ELMO1,-1.20076023293319,chr7-37505648-37506148,-56649.0
6056,RUNX2,4,neg,ATP2B1,-0.913179572156062,chr12-89662667-89663167,46383.0
6057,RUNX2,4,neg,CRADD,-0.826329176110053,chr12-93763836-93764336,86711.0
6058,RUNX2,4,neg,FLRT2,-2.10090579010506,chr14-85529816-85530316,-78.0
6059,RUNX2,4,neg,ITPR1,-0.997398376195613,chr3-4492078-4492578,-1020.0
6060,RUNX2,4,neg,SGK1,-0.767770098853157,chr6-134295848-134296348,22014.0
6061,RUNX2,4,neg,EGFR,-1.0071655084427,chr7-55176051-55176551,157280.0
6062,RUNX2,4,neg,CHD7,-0.966820767912685,chr8-60671780-60672280,-6748.0
6063,RUNX2,4,neg,PAG1,-1.62401736145998,chr8-80998220-80998720,113598.0
6064,RUNX2,4,neg,GABBR2,-1.61852929709774,chr9-98763908-98764408,-54961.0
6065,VENTX,5,neg,ABCG1,-0.950657434006266,chr21-42235500-42236000,36061.0
6066,VENTX,5,neg,IQCJ-SCHIP1,-1.48131879706771,chr3-158800991-158801491,-160994.0
6067,VENTX,5,neg,FAM19A1,-1.11938535084699,chr3-67869410-67869910,-134556.0
6068,VENTX,5,neg,SLC1A3,-1.21588315377043,chr5-36614538-36615038,8433.0
6069,VENTX,5,neg,PTK7,-0.607696127272766,chr6-42898811-42899311,-177207.0
6070,ZBTB18,5,neg,RGS7,-0.778040053568892,chr1-241290109-241290609,66871.0
6071,ZBTB18,5,neg,AC007495.1,-0.743032664696834,chr16-56298153-56298653,-107309.0
6072,ZBTB18,5,neg,ZFHX3,-1.17847266280272,chr16-73214049-73214549,-69852.0
6073,ZBTB18,5,neg,FAM19A1,-0.918995734239497,chr3-68007906-68008406,3940.0
6074,ZBTB18,5,neg,LIMCH1,-3.28144063835063,chr4-41514971-41515471,155614.0
6075,ZBTB18,5,neg,GRID2,-0.868612744349818,chr4-92334608-92335108,31236.0
6076,ZBTB18,5,neg,SLC1A3,-1.3895613014487,chr5-36632809-36633309,26704.0
6077,ZBTB18,5,neg,SGK1,-1.37153345989265,chr6-134421261-134421761,-103399.0
6078,ZBTB18,5,neg,ZHX2,-0.916535011426788,chr8-122875590-122876090,94446.0
6079,ZBTB18,5,neg,PAG1,-1.07174856122472,chr8-80918016-80918516,193802.0
6080,ZBTB18,5,neg,RUNX1T1,-3.13716418940361,chr8-91975599-91976099,127437.0
