TF_motif,time,direction,gene,score,peak,distance
MEF2C,4,neg,NCALD,-1.43066515,chr8-102259444-102259944,-134787
MEF2C,4,neg,PAG1,-1.297068429,chr8-80975350-80975850,136468
MEF2C,4,neg,PAG1,-1.332066239,chr8-80998220-80998720,113598
MEF2C,4,neg,PAG1,-0.866099039,chr8-81226949-81227449,-115131
MEF2C,4,neg,GABBR2,-1.356261507,chr9-98763908-98764408,-54961
LBX2,4,neg,DAB1,-2.20983712,chr1-58660836-58661336,-114352
LBX2,4,neg,TMEM123,-1.528459602,chr11-102532588-102533088,-62454
LBX2,4,neg,EPS8,-1.904617265,chr12-15726778-15727278,155301
LBX2,4,neg,SPATA13,-1.196150611,chr13-23995250-23995750,15695
LBX2,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
LBX2,4,neg,EPHA4,-0.763888455,chr2-221551771-221552271,22181
LBX2,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
LBX2,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
LBX2,4,neg,IQGAP2,-0.563925358,chr5-76430257-76430757,27258
LBX2,4,neg,EGFR,-1.196650361,chr7-55176051-55176551,157280
LBX2,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
ZEB1,4,neg,CUX2,-0.707839703,chr12-111199795-111200295,166021
ZEB1,4,neg,CNTN1,-0.733248551,chr12-40565194-40565694,-126998
ZEB1,4,neg,CNTN1,-1.027642261,chr12-40584672-40585172,-107520
ZEB1,4,neg,ATP2B1,-0.922661698,chr12-89708103-89708603,947
ZEB1,4,neg,SYT16,-0.879217044,chr14-61932854-61933354,121130
ZEB1,4,neg,PTPRM,-0.680869813,chr18-7378139-7378639,-188393
ZEB1,4,neg,DTNB,-1.077860837,chr2-25685534-25686034,-12137
ZEB1,4,neg,MPPED1,-1.164180478,chr22-43237237-43237737,-173709
ZEB1,4,neg,MPPED1,-1.115833043,chr22-43305142-43305642,-105804
ZEB1,4,neg,ST6GAL1,-1.264047313,chr3-186947766-186948266,17531
ZEB1,4,neg,LIMCH1,-0.998270654,chr4-41418453-41418953,59096
ZEB1,4,neg,LIMCH1,-1.124373219,chr4-41442460-41442960,83103
ZEB1,4,neg,IQGAP2,-0.678009908,chr5-76485309-76485809,82310
ZEB1,4,neg,HSPA1B,-3.260291546,chr6-31780687-31781187,-46798
ZEB1,4,neg,HSPA1B,-1.349823545,chr6-31829637-31830137,2152
ZEB1,4,neg,HSPA1B,-1.28860797,chr6-31834125-31834625,6640
ZEB1,4,neg,HSPA1B,-1.326809739,chr6-31970443-31970943,142958
ZEB1,4,neg,PTK7,-0.911870307,chr6-43020724-43021224,-55294
ZEB1,4,neg,PTK7,-0.868693747,chr6-43059245-43059745,-16773
ZEB1,4,neg,PLXNA4,-1.044493215,chr7-132783835-132784335,-135397
ZEB1,4,neg,EGFR,-1.196650361,chr7-55176051-55176551,157280
ZEB1,4,neg,DYNC1I1,-0.986805519,chr7-95608793-95609293,-163463
ZEB1,4,neg,ZHX2,-1.376658483,chr8-122659624-122660124,-121520
ZEB1,4,neg,CHD7,-1.291130415,chr8-60653384-60653884,-25144
ZEB1,4,neg,PAG1,-1.332066239,chr8-80998220-80998720,113598
ZEB1,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
ZEB1,4,neg,GABBR2,-0.768889466,chr9-98848480-98848980,-139533
VAX2,4,neg,DAB1,-0.988561655,chr1-58437947-58438447,108537
VAX2,4,neg,CUX2,-0.707839703,chr12-111199795-111200295,166021
VAX2,4,neg,CNTN1,-0.733248551,chr12-40565194-40565694,-126998
VAX2,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
VAX2,4,neg,MPPED1,-0.996547294,chr22-43326216-43326716,-84730
VAX2,4,neg,FAM19A1,-1.094117018,chr3-68188031-68188531,184065
VAX2,4,neg,GAB1,-0.812875098,chr4-143363949-143364449,27437
VAX2,4,neg,LIMCH1,-0.668952528,chr4-41383375-41383875,24018
VAX2,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
SNAI2,4,neg,CACNB2,-0.699041416,chr10-18177484-18177984,37057
SNAI2,4,neg,GRAMD1B,-1.324235771,chr11-123159206-123159706,-198972
SNAI2,4,neg,GRAMD1B,-0.850947295,chr11-123285202-123285702,-72976
SNAI2,4,neg,CUX2,-0.707839703,chr12-111199795-111200295,166021
SNAI2,4,neg,CNTN1,-0.733248551,chr12-40565194-40565694,-126998
SNAI2,4,neg,SYT16,-0.879217044,chr14-61932854-61933354,121130
SNAI2,4,neg,PTPRM,-0.680869813,chr18-7378139-7378639,-188393
SNAI2,4,neg,DTNB,-1.077860837,chr2-25685534-25686034,-12137
SNAI2,4,neg,BBX,-0.937581394,chr3-107383624-107384124,-139062
SNAI2,4,neg,ST6GAL1,-1.264047313,chr3-186947766-186948266,17531
SNAI2,4,neg,CADPS,-1.063651271,chr3-62779291-62779791,95848
SNAI2,4,neg,GAB1,-0.812875098,chr4-143363949-143364449,27437
SNAI2,4,neg,SGK1,-0.843499983,chr6-134445777-134446277,-127915
SNAI2,4,neg,HSPA1B,-3.260291546,chr6-31780687-31781187,-46798
SNAI2,4,neg,HSPA1B,-1.349823545,chr6-31829637-31830137,2152
SNAI2,4,neg,PTK7,-0.911870307,chr6-43020724-43021224,-55294
SNAI2,4,neg,PLXNA4,-1.044493215,chr7-132783835-132784335,-135397
SNAI2,4,neg,ZHX2,-1.376658483,chr8-122659624-122660124,-121520
SNAI2,4,neg,PAG1,-1.332066239,chr8-80998220-80998720,113598
SNAI2,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
SNAI2,4,neg,GABBR2,-0.768889466,chr9-98848480-98848980,-139533
MNX1,4,neg,CUX2,-0.707839703,chr12-111199795-111200295,166021
MNX1,4,neg,EPS8,-1.904617265,chr12-15726778-15727278,155301
MNX1,4,neg,CNTN1,-0.733248551,chr12-40565194-40565694,-126998
MNX1,4,neg,FLRT2,-0.660575266,chr14-85576202-85576702,46308
MNX1,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
MNX1,4,neg,IQCJ-SCHIP1,-0.679066928,chr3-159064525-159065025,102540
MNX1,4,neg,FAM19A1,-1.094117018,chr3-68188031-68188531,184065
MNX1,4,neg,LIMCH1,-0.668952528,chr4-41383375-41383875,24018
MNX1,4,neg,LIMCH1,-1.124373219,chr4-41442460-41442960,83103
MNX1,4,neg,IQGAP2,-1.331373653,chr5-76443364-76443864,40365
MNX1,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
MNX1,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
TCF4,4,neg,CACNB2,-0.699041416,chr10-18177484-18177984,37057
TCF4,4,neg,GRAMD1B,-1.324235771,chr11-123159206-123159706,-198972
TCF4,4,neg,CUX2,-0.707839703,chr12-111199795-111200295,166021
TCF4,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
TCF4,4,neg,KIAA0513,-1.279005396,chr16-85057844-85058344,30343
TCF4,4,neg,PTPRM,-0.680869813,chr18-7378139-7378639,-188393
TCF4,4,neg,DTNB,-1.077860837,chr2-25685534-25686034,-12137
TCF4,4,neg,PLCB4,-0.935249903,chr20-9158543-9159043,90030
TCF4,4,neg,BBX,-0.937581394,chr3-107383624-107384124,-139062
TCF4,4,neg,ST6GAL1,-1.264047313,chr3-186947766-186948266,17531
TCF4,4,neg,CADPS,-1.063651271,chr3-62779291-62779791,95848
TCF4,4,neg,GAB1,-0.812875098,chr4-143363949-143364449,27437
TCF4,4,neg,IQGAP2,-0.678009908,chr5-76485309-76485809,82310
TCF4,4,neg,SGK1,-0.843499983,chr6-134445777-134446277,-127915
TCF4,4,neg,HSPA1B,-3.260291546,chr6-31780687-31781187,-46798
TCF4,4,neg,HSPA1B,-1.349823545,chr6-31829637-31830137,2152
TCF4,4,neg,PTK7,-0.911870307,chr6-43020724-43021224,-55294
TCF4,4,neg,PLXNA4,-1.044493215,chr7-132783835-132784335,-135397
TCF4,4,neg,ZHX2,-1.376658483,chr8-122659624-122660124,-121520
TCF4,4,neg,PAG1,-1.332066239,chr8-80998220-80998720,113598
TCF4,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
FOXB1,4,neg,SRM,-1.056487411,chr1-11182572-11183072,-122798
FOXB1,4,neg,TMEM123,-1.528459602,chr11-102532588-102533088,-62454
FOXB1,4,neg,APOLD1,-1.913145263,chr12-12779548-12780048,53881
FOXB1,4,neg,CRADD,-1.180663052,chr12-93785283-93785783,108158
FOXB1,4,neg,FRMD5,-1.036496384,chr15-44250796-44251296,-55794
FOXB1,4,neg,KIAA0513,-1.660817959,chr16-85063544-85064044,36043
FOXB1,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
FOXB1,4,neg,MPPED1,-1.115833043,chr22-43305142-43305642,-105804
FOXB1,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
FOXB1,4,neg,ITPR1,-0.738624808,chr3-4492078-4492578,-1020
FOXB1,4,neg,FAM19A1,-1.094117018,chr3-68188031-68188531,184065
FOXB1,4,neg,NCALD,-1.43066515,chr8-102259444-102259944,-134787
FOXB1,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
FOXB1,4,neg,PAG1,-1.297068429,chr8-80975350-80975850,136468
RAX2,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
RAX2,4,neg,EPS8,-1.904617265,chr12-15726778-15727278,155301
RAX2,4,neg,CNTN1,-0.906593592,chr12-40616468-40616968,-75724
RAX2,4,neg,SPATA13,-1.196150611,chr13-23995250-23995750,15695
RAX2,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
RAX2,4,neg,IQCJ-SCHIP1,-0.974782591,chr3-158842730-158843230,-119255
RAX2,4,neg,IQCJ-SCHIP1,-0.679066928,chr3-159064525-159065025,102540
RAX2,4,neg,IQGAP2,-1.331373653,chr5-76443364-76443864,40365
RAX2,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
ISL2,4,neg,CNTN1,-1.027642261,chr12-40584672-40585172,-107520
ISL2,4,neg,ATP2B1,-1.031576227,chr12-89691585-89692085,17465
ISL2,4,neg,ATP2B1,-1.254570598,chr12-89753890-89754390,-44840
ISL2,4,neg,FLRT2,-0.633659087,chr14-85531985-85532485,2091
ISL2,4,neg,CCBE1,-0.93406941,chr18-59549479-59549979,147651
ISL2,4,neg,RAB3C,-1.200952699,chr5-58710849-58711349,128878
ISL2,4,neg,IQGAP2,-0.678009908,chr5-76485309-76485809,82310
ISL2,4,neg,SGK1,-0.843499983,chr6-134445777-134446277,-127915
ISL2,4,neg,EGFR,-1.196650361,chr7-55176051-55176551,157280
ISL2,4,neg,ZHX2,-1.376658483,chr8-122659624-122660124,-121520
FOXC2,4,neg,SRM,-1.056487411,chr1-11182572-11183072,-122798
FOXC2,4,neg,DAB1,-2.20983712,chr1-58660836-58661336,-114352
FOXC2,4,neg,TMEM123,-1.528459602,chr11-102532588-102533088,-62454
FOXC2,4,neg,APOLD1,-1.913145263,chr12-12779548-12780048,53881
FOXC2,4,neg,CNTN1,-0.733248551,chr12-40565194-40565694,-126998
FOXC2,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
FOXC2,4,neg,KIAA0513,-1.660817959,chr16-85063544-85064044,36043
FOXC2,4,neg,EPHA4,-0.763888455,chr2-221551771-221552271,22181
FOXC2,4,neg,DTNB,-1.077860837,chr2-25685534-25686034,-12137
FOXC2,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
FOXC2,4,neg,MPPED1,-1.115833043,chr22-43305142-43305642,-105804
FOXC2,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
FOXC2,4,neg,ITPR1,-0.738624808,chr3-4492078-4492578,-1020
FOXC2,4,neg,FAM19A1,-1.094117018,chr3-68188031-68188531,184065
FOXC2,4,neg,NCALD,-1.43066515,chr8-102259444-102259944,-134787
FOXC2,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
FOXC2,4,neg,PAG1,-1.297068429,chr8-80975350-80975850,136468
FOXK2,4,neg,SRM,-1.056487411,chr1-11182572-11183072,-122798
FOXK2,4,neg,ATP2B1,-0.98639171,chr12-89662667-89663167,46383
FOXK2,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
FOXK2,4,neg,FRMD5,-1.036496384,chr15-44250796-44251296,-55794
FOXK2,4,neg,KIAA0513,-1.660817959,chr16-85063544-85064044,36043
FOXK2,4,neg,SCN2A,-1.207707712,chr2-165270550-165271050,75807
FOXK2,4,neg,EPHA4,-0.763888455,chr2-221551771-221552271,22181
FOXK2,4,neg,MPPED1,-1.164180478,chr22-43237237-43237737,-173709
FOXK2,4,neg,MPPED1,-1.115833043,chr22-43305142-43305642,-105804
FOXK2,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
FOXK2,4,neg,IQGAP2,-0.678009908,chr5-76485309-76485809,82310
FOXK2,4,neg,NCALD,-1.43066515,chr8-102259444-102259944,-134787
FOXK2,4,neg,PAG1,-1.297068429,chr8-80975350-80975850,136468
LMX1B,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
LMX1B,4,neg,SPATA13,-1.196150611,chr13-23995250-23995750,15695
LMX1B,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
LMX1B,4,neg,MPPED1,-0.996547294,chr22-43326216-43326716,-84730
LMX1B,4,neg,IQCJ-SCHIP1,-0.974782591,chr3-158842730-158843230,-119255
LMX1B,4,neg,IQCJ-SCHIP1,-0.679066928,chr3-159064525-159065025,102540
LMX1B,4,neg,IQGAP2,-1.331373653,chr5-76443364-76443864,40365
LMX1B,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
ALX3,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
ALX3,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
ALX3,4,neg,FLRT2,-0.660575266,chr14-85576202-85576702,46308
ALX3,4,neg,KIAA0513,-1.660817959,chr16-85063544-85064044,36043
ALX3,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
ALX3,4,neg,IQCJ-SCHIP1,-0.679066928,chr3-159064525-159065025,102540
ALX3,4,neg,IQGAP2,-1.331373653,chr5-76443364-76443864,40365
ALX3,4,neg,HSPA1B,-1.28860797,chr6-31834125-31834625,6640
ALX3,4,neg,EGFR,-1.196650361,chr7-55176051-55176551,157280
ALX3,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
LMX1A,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
LMX1A,4,neg,SPATA13,-1.196150611,chr13-23995250-23995750,15695
LMX1A,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
LMX1A,4,neg,MPPED1,-0.996547294,chr22-43326216-43326716,-84730
LMX1A,4,neg,IQCJ-SCHIP1,-0.974782591,chr3-158842730-158843230,-119255
LMX1A,4,neg,IQCJ-SCHIP1,-0.679066928,chr3-159064525-159065025,102540
LMX1A,4,neg,IQGAP2,-1.331373653,chr5-76443364-76443864,40365
LMX1A,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
SHOX,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
SHOX,4,neg,SPATA13,-1.196150611,chr13-23995250-23995750,15695
SHOX,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
SHOX,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
SHOX,4,neg,IQCJ-SCHIP1,-0.974782591,chr3-158842730-158843230,-119255
SHOX,4,neg,IQCJ-SCHIP1,-0.679066928,chr3-159064525-159065025,102540
SHOX,4,neg,IQGAP2,-1.331373653,chr5-76443364-76443864,40365
SHOX,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
PBX3,4,neg,GRAMD1B,-1.324235771,chr11-123159206-123159706,-198972
PBX3,4,neg,SOX6,-1.182954629,chr11-16820233-16820733,-80892
PBX3,4,neg,ATP2B1,-1.254570598,chr12-89753890-89754390,-44840
PBX3,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
PBX3,4,neg,CDH13,-1.718007039,chr16-82495928-82496428,-130625
PBX3,4,neg,CCBE1,-0.93406941,chr18-59549479-59549979,147651
PBX3,4,neg,SCN2A,-1.207707712,chr2-165270550-165271050,75807
PBX3,4,neg,MPPED1,-1.164180478,chr22-43237237-43237737,-173709
PBX3,4,neg,IQCJ-SCHIP1,-0.974782591,chr3-158842730-158843230,-119255
PBX3,4,neg,IQCJ-SCHIP1,-1.175840521,chr3-158963684-158964184,1699
PBX3,4,neg,MAML3,-1.621025196,chr4-140343955-140344455,-190021
PBX3,4,neg,RAB3C,-1.200952699,chr5-58710849-58711349,128878
PBX3,4,neg,SGK1,-2.211563082,chr6-134468500-134469000,-150638
PBX3,4,neg,HSPA1B,-1.326809739,chr6-31970443-31970943,142958
PBX3,4,neg,PTK7,-0.911870307,chr6-43020724-43021224,-55294
PBX3,4,neg,CHD7,-0.942376074,chr8-60671780-60672280,-6748
PBX3,4,neg,PAG1,-0.866099039,chr8-81226949-81227449,-115131
PBX3,4,neg,GABBR2,-1.11553246,chr9-98759417-98759917,-50470
PBX3,4,neg,GABBR2,-0.768889466,chr9-98848480-98848980,-139533
FOXC1,4,neg,SRM,-1.056487411,chr1-11182572-11183072,-122798
FOXC1,4,neg,TMEM123,-1.528459602,chr11-102532588-102533088,-62454
FOXC1,4,neg,APOLD1,-1.913145263,chr12-12779548-12780048,53881
FOXC1,4,neg,FRMD5,-1.036496384,chr15-44250796-44251296,-55794
FOXC1,4,neg,KIAA0513,-1.660817959,chr16-85063544-85064044,36043
FOXC1,4,neg,PTPRM,-0.680869813,chr18-7378139-7378639,-188393
FOXC1,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
FOXC1,4,neg,MPPED1,-0.984798952,chr22-43352310-43352810,-58636
FOXC1,4,neg,IQCJ-SCHIP1,-0.867965521,chr3-159122674-159123174,160689
FOXC1,4,neg,ITPR1,-0.738624808,chr3-4492078-4492578,-1020
FOXC1,4,neg,FAM19A1,-1.094117018,chr3-68188031-68188531,184065
FOXC1,4,neg,NCALD,-1.43066515,chr8-102259444-102259944,-134787
FOXC1,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
FOXC1,4,neg,PAG1,-1.297068429,chr8-80975350-80975850,136468
HOXA2,4,neg,SRM,-1.056487411,chr1-11182572-11183072,-122798
HOXA2,4,neg,GUCY1A2,-1.54968278,chr11-107208641-107209141,-190367
HOXA2,4,neg,SPATA13,-1.196150611,chr13-23995250-23995750,15695
HOXA2,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
HOXA2,4,neg,EPHA4,-0.763888455,chr2-221551771-221552271,22181
HOXA2,4,neg,MPPED1,-0.996547294,chr22-43326216-43326716,-84730
HOXA2,4,neg,IQCJ-SCHIP1,-0.867965521,chr3-159122674-159123174,160689
HOXA2,4,neg,CHL1,-1.180522373,chr3-59240-59740,-137106
HOXA2,4,neg,HSPA1B,-1.349823545,chr6-31829637-31830137,2152
RFX3,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
RFX3,4,neg,CNTN1,-1.027642261,chr12-40584672-40585172,-107520
RFX3,4,neg,SYT16,-0.879217044,chr14-61932854-61933354,121130
RFX3,4,neg,FLRT2,-0.660575266,chr14-85576202-85576702,46308
RFX3,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
RFX3,4,neg,ZFHX3,-0.992255586,chr16-73053972-73054472,90225
RFX3,4,neg,CDH13,-1.718007039,chr16-82495928-82496428,-130625
RFX3,4,neg,MPPED1,-1.587808906,chr22-43258060-43258560,-152886
RFX3,4,neg,MAML3,-1.621025196,chr4-140343955-140344455,-190021
RFX3,4,neg,PALLD,-1.94984422,chr4-168570463-168570963,73647
PBX2,4,neg,GRAMD1B,-1.324235771,chr11-123159206-123159706,-198972
PBX2,4,neg,CDH13,-1.718007039,chr16-82495928-82496428,-130625
PBX2,4,neg,CCBE1,-0.93406941,chr18-59549479-59549979,147651
PBX2,4,neg,SCN2A,-1.207707712,chr2-165270550-165271050,75807
PBX2,4,neg,MPPED1,-1.164180478,chr22-43237237-43237737,-173709
PBX2,4,neg,IQCJ-SCHIP1,-0.974782591,chr3-158842730-158843230,-119255
PBX2,4,neg,RAB3C,-1.200952699,chr5-58710849-58711349,128878
PBX2,4,neg,IQGAP2,-1.331373653,chr5-76443364-76443864,40365
PBX2,4,neg,SGK1,-2.211563082,chr6-134468500-134469000,-150638
PBX2,4,neg,PAG1,-0.866099039,chr8-81226949-81227449,-115131
PBX2,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
PBX2,4,neg,GABBR2,-1.11553246,chr9-98759417-98759917,-50470
LEF1,4,neg,GRAMD1B,-0.850947295,chr11-123285202-123285702,-72976
LEF1,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
LEF1,4,neg,FRMD5,-1.036496384,chr15-44250796-44251296,-55794
LEF1,4,neg,GAREM1,-1.111559562,chr18-32386437-32386937,83797
LEF1,4,neg,CACNA1A,-0.918650641,chr19-13707835-13708335,-75060
LEF1,4,neg,MPPED1,-0.996547294,chr22-43326216-43326716,-84730
LEF1,4,neg,IQCJ-SCHIP1,-0.679066928,chr3-159064525-159065025,102540
LEF1,4,neg,NDST3,-1.148339968,chr4-117965595-117966095,-67773
LEF1,4,neg,LIMCH1,-0.998270654,chr4-41418453-41418953,59096
LEF1,4,neg,RAB3C,-1.200952699,chr5-58710849-58711349,128878
LEF1,4,neg,PLXNA4,-0.900376145,chr7-132572418-132572918,76020
LEF1,4,neg,ZHX2,-1.376658483,chr8-122659624-122660124,-121520
LEF1,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
LEF1,4,neg,PAG1,-0.866099039,chr8-81226949-81227449,-115131
LEF1,4,neg,GABBR2,-1.356261507,chr9-98763908-98764408,-54961
TFEB,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
TFEB,4,neg,EPHA4,-1.30226432,chr2-221727389-221727889,-153437
TFEB,4,neg,MPPED1,-1.164180478,chr22-43237237-43237737,-173709
TFEB,4,neg,MPPED1,-1.276094001,chr22-43308454-43308954,-102492
TFEB,4,neg,CADPS,-1.063651271,chr3-62779291-62779791,95848
TFEB,4,neg,SGK1,-0.805361828,chr6-134295848-134296348,22014
TFEB,4,neg,SYBU,-1.031082764,chr8-109657408-109657908,34133
TFEB,4,neg,CHD7,-0.942376074,chr8-60671780-60672280,-6748
MEF2D,4,neg,CNTN1,-0.733248551,chr12-40565194-40565694,-126998
MEF2D,4,neg,ATP2B1,-0.98639171,chr12-89662667-89663167,46383
MEF2D,4,neg,CRADD,-1.180663052,chr12-93785283-93785783,108158
MEF2D,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
MEF2D,4,neg,GAREM1,-1.111559562,chr18-32386437-32386937,83797
MEF2D,4,neg,MPPED1,-1.164180478,chr22-43237237-43237737,-173709
MEF2D,4,neg,PHF21B,-1.448539436,chr22-44921994-44922494,87755
MEF2D,4,neg,ITPR1,-0.719718822,chr3-4294614-4295114,-198484
MEF2D,4,neg,ITPR1,-0.825998821,chr3-4577569-4578069,84471
MEF2D,4,neg,CHL1,-1.180522373,chr3-59240-59740,-137106
MEF2D,4,neg,GAB1,-0.812875098,chr4-143363949-143364449,27437
MEF2D,4,neg,LIMCH1,-1.124373219,chr4-41442460-41442960,83103
MEF2D,4,neg,IQGAP2,-0.678009908,chr5-76485309-76485809,82310
MEF2D,4,neg,PAG1,-1.332066239,chr8-80998220-80998720,113598
HESX1,4,neg,DAB1,-2.20983712,chr1-58660836-58661336,-114352
HESX1,4,neg,SPATA13,-1.196150611,chr13-23995250-23995750,15695
HESX1,4,neg,FLRT2,-0.503753631,chr14-85497244-85497744,-32650
HESX1,4,neg,EPHA4,-0.763888455,chr2-221551771-221552271,22181
HESX1,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
HESX1,4,neg,IQGAP2,-0.563925358,chr5-76430257-76430757,27258
HESX1,4,neg,ZHX2,-0.841464902,chr8-122680449-122680949,-100695
NKX6-1,4,neg,CUX2,-0.707839703,chr12-111199795-111200295,166021
NKX6-1,4,neg,CNTN1,-0.733248551,chr12-40565194-40565694,-126998
NKX6-1,4,neg,PLCB4,-0.615009964,chr20-8873962-8874462,-194551
NKX6-1,4,neg,MPPED1,-0.996547294,chr22-43326216-43326716,-84730
NKX6-1,4,neg,FAM19A1,-1.094117018,chr3-68188031-68188531,184065
NKX6-1,4,neg,GAB1,-0.812875098,chr4-143363949-143364449,27437
NKX6-1,4,neg,LIMCH1,-0.668952528,chr4-41383375-41383875,24018
NKX6-1,4,neg,MSRA,-0.82196678,chr8-9974572-9975072,-79446
SIX2,4,neg,SOX6,-1.787868842,chr11-16897716-16898216,-158375
SIX2,4,neg,AC007495.1,-1.463969703,chr16-56211608-56212108,-20764
SIX2,4,neg,SCN2A,-1.207707712,chr2-165270550-165271050,75807
SIX2,4,neg,EPHA4,-0.763888455,chr2-221551771-221552271,22181
SIX2,4,neg,MPPED1,-0.996547294,chr22-43326216-43326716,-84730
SIX2,4,neg,MAML3,-1.621025196,chr4-140343955-140344455,-190021
SIX2,4,neg,SGK1,-2.211563082,chr6-134468500-134469000,-150638
SIX2,4,neg,HSPA1B,-1.349823545,chr6-31829637-31830137,2152
SIX2,4,neg,ELMO1,-1.2983898,chr7-37505648-37506148,-56649
SIX2,4,neg,GLI3,-1.080523787,chr7-42049809-42050309,187811
SIX2,4,neg,SYBU,-1.031082764,chr8-109657408-109657908,34133
SIX2,4,neg,ZHX2,-1.072145548,chr8-122647480-122647980,-133664
FOXI1,4,neg,TMEM123,-1.528459602,chr11-102532588-102533088,-62454
FOXI1,4,neg,GRAMD1B,-0.850947295,chr11-123285202-123285702,-72976
FOXI1,4,neg,ATP2B1,-0.98639171,chr12-89662667-89663167,46383
FOXI1,4,neg,SYT16,-0.879217044,chr14-61932854-61933354,121130
FOXI1,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
FOXI1,4,neg,KIAA0513,-1.660817959,chr16-85063544-85064044,36043
FOXI1,4,neg,PTPRM,-0.680869813,chr18-7378139-7378639,-188393
FOXI1,4,neg,MPPED1,-1.115833043,chr22-43305142-43305642,-105804
FOXI1,4,neg,ITPR1,-0.719718822,chr3-4294614-4295114,-198484
FOXI1,4,neg,ITPR1,-0.738624808,chr3-4492078-4492578,-1020
FOXI1,4,neg,LIMCH1,-1.124373219,chr4-41442460-41442960,83103
FOXI1,4,neg,IQGAP2,-0.563925358,chr5-76430257-76430757,27258
FOXI1,4,neg,IQGAP2,-0.678009908,chr5-76485309-76485809,82310
FOXI1,4,neg,CHD7,-1.291130415,chr8-60653384-60653884,-25144
FOXI1,4,neg,CHD7,-0.942376074,chr8-60671780-60672280,-6748
FOXI1,4,neg,PAG1,-1.297068429,chr8-80975350-80975850,136468
FOXD2,4,neg,TMEM123,-1.528459602,chr11-102532588-102533088,-62454
FOXD2,4,neg,GRAMD1B,-0.850947295,chr11-123285202-123285702,-72976
FOXD2,4,neg,ATP2B1,-0.98639171,chr12-89662667-89663167,46383
FOXD2,4,neg,SYT16,-0.879217044,chr14-61932854-61933354,121130
FOXD2,4,neg,FLRT2,-1.910801564,chr14-85657004-85657504,127110
FOXD2,4,neg,KIAA0513,-1.660817959,chr16-85063544-85064044,36043
FOXD2,4,neg,PTPRM,-0.680869813,chr18-7378139-7378639,-188393
FOXD2,4,neg,MPPED1,-1.115833043,chr22-43305142-43305642,-105804
